Transaction Summary for January 1, 2013 to April 27, 2016
Transactions: 581

Date	Order ID	SKU	Transaction type	Payment Type	Payment Detail	Amount	Quantity	Product Title
May 6, 2015	102-3966581-4489000	KM-100914-109-HW.PAGANIHUAYRA.RED	Refund	Amazon fees	Referral Fee on Item Price	$5.25		Pagani Huayra 1/18 Red
May 6, 2015	102-3966581-4489000	KM-100914-109-HW.PAGANIHUAYRA.RED	Refund	Amazon fees	Refund Administration Fee	$-1.05		Pagani Huayra 1/18 Red
May 6, 2015	102-3966581-4489000	KM-100914-109-HW.PAGANIHUAYRA.RED	Refund	Product charges		$-35.00	1	Pagani Huayra 1/18 Red
May 6, 2015	102-3966581-4489000	KM-100914-109-HW.PAGANIHUAYRA.RED	Refund	Other	Other concession	$-10.00		Pagani Huayra 1/18 Red
Apr 27, 2015	002-8845826-1826663		Refund	Other	Other concession	$-15.00		
Apr 10, 2015	103-4301245-1590668	MY-H3UY-F53H	Refund	Amazon fees	Referral Fee on Item Price	$5.24		Whirlpool HEPA Filter Tower Air Purifier, 1183900
Apr 10, 2015	103-4301245-1590668	MY-H3UY-F53H	Refund	Amazon fees	Refund Administration Fee	$-1.05		Whirlpool HEPA Filter Tower Air Purifier, 1183900
Apr 10, 2015	103-4301245-1590668	MY-H3UY-F53H	Refund	Product charges		$-34.95	1	Whirlpool HEPA Filter Tower Air Purifier, 1183900
Apr 7, 2015	104-8901279-0993054	OLL-093014-3999-OWLPHABETCRIBSET	Refund	Amazon fees	Referral Fee on Item Price	$10.46		Owlphabet 4 Piece Crib Bedding Set Color: Pink
Apr 7, 2015	104-8901279-0993054	OLL-093014-3999-OWLPHABETCRIBSET	Refund	Amazon fees	Refund Administration Fee	$-2.09		Owlphabet 4 Piece Crib Bedding Set Color: Pink
Apr 7, 2015	104-8901279-0993054	OLL-093014-3999-OWLPHABETCRIBSET	Refund	Product charges		$-69.70	1	Owlphabet 4 Piece Crib Bedding Set Color: Pink
Apr 7, 2015	112-5981912-1355440	OLL-093014-3999-OWLPHABETCRIBSET	Refund	Amazon fees	Referral Fee on Item Price	$10.46		Owlphabet 4 Piece Crib Bedding Set Color: Pink
Apr 7, 2015	112-5981912-1355440	OLL-093014-3999-OWLPHABETCRIBSET	Refund	Amazon fees	Refund Administration Fee	$-2.09		Owlphabet 4 Piece Crib Bedding Set Color: Pink
Apr 7, 2015	112-5981912-1355440	OLL-093014-3999-OWLPHABETCRIBSET	Refund	Product charges		$-69.74	1	Owlphabet 4 Piece Crib Bedding Set Color: Pink
Apr 3, 2015	103-8798188-0425009	N1-XT9Y-YNRW	Refund	Amazon fees	Referral Fee on Item Price	$7.27		Disney Mega Brand Through the Years Xl2000pc Jigsaw Puzzle
Apr 3, 2015	103-8798188-0425009	N1-XT9Y-YNRW	Refund	Amazon fees	Refund Administration Fee	$-1.45		Disney Mega Brand Through the Years Xl2000pc Jigsaw Puzzle
Apr 3, 2015	103-8798188-0425009	N1-XT9Y-YNRW	Refund	Product charges		$-48.45	1	Disney Mega Brand Through the Years Xl2000pc Jigsaw Puzzle
Apr 3, 2015	103-8798188-0425009	N1-XT9Y-YNRW	Refund	Promo rebates	Shipping	$5.76		Disney Mega Brand Through the Years Xl2000pc Jigsaw Puzzle
Apr 3, 2015	103-8798188-0425009	N1-XT9Y-YNRW	Refund	Other	Shipping	$-5.76		Disney Mega Brand Through the Years Xl2000pc Jigsaw Puzzle
Apr 2, 2015	002-9499804-7817842	GK-VFWS-0G72	Refund	Amazon fees	Referral Fee on Item Price	$2.24		Dreamworks Dragons How to Train Your Dragon 2 Thunder Drum Battle Action Figure
Apr 2, 2015	002-9499804-7817842	GK-VFWS-0G72	Refund	Amazon fees	Refund Administration Fee	$-0.45		Dreamworks Dragons How to Train Your Dragon 2 Thunder Drum Battle Action Figure
Apr 2, 2015	002-9499804-7817842	GK-VFWS-0G72	Refund	Product charges		$-14.94	1	Dreamworks Dragons How to Train Your Dragon 2 Thunder Drum Battle Action Figure
Mar 28, 2015	107-9738838-9861001	0Z-F26E-Y82L	Refund	Amazon fees	Referral Fee on Item Price	$1.19		LEGO Hedgehog Hideaway Playset
Mar 28, 2015	107-9738838-9861001	0Z-F26E-Y82L	Refund	Amazon fees	Refund Administration Fee	$-0.24		LEGO Hedgehog Hideaway Playset
Mar 28, 2015	107-9738838-9861001	0Z-F26E-Y82L	Refund	Product charges		$-7.94	1	LEGO Hedgehog Hideaway Playset
Mar 26, 2015	002-2785783-4917015	MXWY-082414-1500-DISCKIDSCAMERA.PURPLE	Refund	Amazon fees	Referral Fee on Item Price	$5.77		Discovery Kids Digital Camera, Purple
Mar 26, 2015	002-2785783-4917015	MXWY-082414-1500-DISCKIDSCAMERA.PURPLE	Refund	Amazon fees	Refund Administration Fee	$-1.15		Discovery Kids Digital Camera, Purple
Mar 26, 2015	002-2785783-4917015	MXWY-082414-1500-DISCKIDSCAMERA.PURPLE	Refund	Amazon fees	Shipping Chargeback	$12.03		Discovery Kids Digital Camera, Purple
Mar 26, 2015	002-2785783-4917015	MXWY-082414-1500-DISCKIDSCAMERA.PURPLE	Refund	Product charges		$-38.49	1	Discovery Kids Digital Camera, Purple
Mar 26, 2015	002-2785783-4917015	MXWY-082414-1500-DISCKIDSCAMERA.PURPLE	Refund	Other	Shipping	$-12.03		Discovery Kids Digital Camera, Purple
Mar 26, 2015	110-2367162-8911412	2V-4KZ4-AUPL	Refund	Amazon fees	Referral Fee on Item Price	$2.99		Discovery Kids Animated Tropical Fish Marine Aquarium Lamp With Auto Shut Off
Mar 26, 2015	110-2367162-8911412	2V-4KZ4-AUPL	Refund	Amazon fees	Refund Administration Fee	$-0.60		Discovery Kids Animated Tropical Fish Marine Aquarium Lamp With Auto Shut Off
Mar 26, 2015	110-2367162-8911412	2V-4KZ4-AUPL	Refund	Product charges		$-19.94	1	Discovery Kids Animated Tropical Fish Marine Aquarium Lamp With Auto Shut Off
Mar 26, 2015	110-2367162-8911412	2V-4KZ4-AUPL	Refund	Promo rebates	Shipping	$3.77		Discovery Kids Animated Tropical Fish Marine Aquarium Lamp With Auto Shut Off
Mar 26, 2015	110-2367162-8911412	2V-4KZ4-AUPL	Refund	Other	Shipping	$-3.77		Discovery Kids Animated Tropical Fish Marine Aquarium Lamp With Auto Shut Off
Mar 24, 2015	116-6316838-0221029	32-NQGV-E255	Refund	Amazon fees	Referral Fee on Item Price	$1.21		Basic Fun ViewMaster Hello Kitty 3 Reel Set
Mar 24, 2015	116-6316838-0221029	32-NQGV-E255	Refund	Amazon fees	Refund Administration Fee	$-0.24		Basic Fun ViewMaster Hello Kitty 3 Reel Set
Mar 24, 2015	116-6316838-0221029	32-NQGV-E255	Refund	Product charges		$-8.07	1	Basic Fun ViewMaster Hello Kitty 3 Reel Set
Mar 23, 2015	104-0855187-3568213	L-1403.12-1330-AQUA.DOODLE.CLASSIC.MAT	Refund	Amazon fees	Referral Fee on Item Price	$4.20		AquaDoodle - Draw N Doodle - Classic Mat
Mar 23, 2015	104-0855187-3568213	L-1403.12-1330-AQUA.DOODLE.CLASSIC.MAT	Refund	Amazon fees	Refund Administration Fee	$-0.84		AquaDoodle - Draw N Doodle - Classic Mat
Mar 23, 2015	104-0855187-3568213	L-1403.12-1330-AQUA.DOODLE.CLASSIC.MAT	Refund	Product charges		$-27.99	1	AquaDoodle - Draw N Doodle - Classic Mat
Mar 21, 2015	103-5662615-8992262	EH-9JRV-KQMP	Refund	Amazon fees	Referral Fee on Item Price	$12.00		Nanoblock Neuschwanstein Castle Deluxe Edition
Mar 21, 2015	103-5662615-8992262	EH-9JRV-KQMP	Refund	Amazon fees	Refund Administration Fee	$-2.40		Nanoblock Neuschwanstein Castle Deluxe Edition
Mar 21, 2015	103-5662615-8992262	EH-9JRV-KQMP	Refund	Product charges		$-80.00	1	Nanoblock Neuschwanstein Castle Deluxe Edition
Mar 20, 2015	002-6579014-1781028	2V-TV3I-ARCO	Refund	Amazon fees	Referral Fee on Item Price	$2.98		Dishonored: Game of the Year Edition
Mar 20, 2015	002-6579014-1781028	2V-TV3I-ARCO	Refund	Amazon fees	Refund Administration Fee	$-0.60		Dishonored: Game of the Year Edition
Mar 20, 2015	002-6579014-1781028	2V-TV3I-ARCO	Refund	Amazon fees	Variable Closing Fee	$1.35		Dishonored: Game of the Year Edition
Mar 20, 2015	002-6579014-1781028	2V-TV3I-ARCO	Refund	Product charges		$-19.85	1	Dishonored: Game of the Year Edition
Mar 19, 2015	110-3123610-1733826	EH-9JRV-KQMP	Refund	Amazon fees	Referral Fee on Item Price	$27.00		Nanoblock Neuschwanstein Castle Deluxe Edition
Mar 19, 2015	110-3123610-1733826	EH-9JRV-KQMP	Refund	Amazon fees	Refund Administration Fee	$-5.00		Nanoblock Neuschwanstein Castle Deluxe Edition
Mar 19, 2015	110-3123610-1733826	EH-9JRV-KQMP	Refund	Product charges		$-179.99	1	Nanoblock Neuschwanstein Castle Deluxe Edition
Mar 17, 2015	105-6185897-9216266	JS-I6LB-ZK3Q	Refund	Amazon fees	Referral Fee on Item Price	$1.04		Dreamworks Dragons How to Train Your Dragon 2 Zippleback Battle Action Figure
Mar 17, 2015	105-6185897-9216266	JS-I6LB-ZK3Q	Refund	Amazon fees	Refund Administration Fee	$-0.21		Dreamworks Dragons How to Train Your Dragon 2 Zippleback Battle Action Figure
Mar 17, 2015	105-6185897-9216266	JS-I6LB-ZK3Q	Refund	Product charges		$-6.95	1	Dreamworks Dragons How to Train Your Dragon 2 Zippleback Battle Action Figure
Mar 16, 2015	106-6938598-7187422	9N-F6KB-VWC3	Refund	Amazon fees	Referral Fee on Item Price	$3.66		Carters Activity Set, Soft and Sweet
Mar 16, 2015	106-6938598-7187422	9N-F6KB-VWC3	Refund	Amazon fees	Refund Administration Fee	$-0.73		Carters Activity Set, Soft and Sweet
Mar 16, 2015	106-6938598-7187422	9N-F6KB-VWC3	Refund	Product charges		$-24.43	1	Carters Activity Set, Soft and Sweet
Mar 13, 2015	103-9277513-8485865	2V-TV3I-ARCO	Refund	Amazon fees	Referral Fee on Item Price	$2.98		Dishonored: Game of the Year Edition
Mar 13, 2015	103-9277513-8485865	2V-TV3I-ARCO	Refund	Amazon fees	Refund Administration Fee	$-0.60		Dishonored: Game of the Year Edition
Mar 13, 2015	103-9277513-8485865	2V-TV3I-ARCO	Refund	Amazon fees	Variable Closing Fee	$1.35		Dishonored: Game of the Year Edition
Mar 13, 2015	103-9277513-8485865	2V-TV3I-ARCO	Refund	Product charges		$-19.85	1	Dishonored: Game of the Year Edition
Mar 12, 2015	116-8503147-1051419	54-79FY-TUKN	Refund	Amazon fees	Referral Fee on Item Price	$2.25		Electronic Sound Bites
Mar 12, 2015	116-8503147-1051419	54-79FY-TUKN	Refund	Amazon fees	Refund Administration Fee	$-0.45		Electronic Sound Bites
Mar 12, 2015	116-8503147-1051419	54-79FY-TUKN	Refund	Product charges		$-14.99	1	Electronic Sound Bites
Mar 12, 2015	114-4751814-0544235	7S-DEBO-JB56	Refund	Amazon fees	Referral Fee on Item Price	$3.15		Fisher-Price Little People Wheelies Disney/Pixar Cars Mack Hauler & Lightning McQueen
Mar 12, 2015	114-4751814-0544235	7S-DEBO-JB56	Refund	Amazon fees	Refund Administration Fee	$-0.63		Fisher-Price Little People Wheelies Disney/Pixar Cars Mack Hauler & Lightning McQueen
Mar 12, 2015	114-4751814-0544235	7S-DEBO-JB56	Refund	Product charges		$-20.95	1	Fisher-Price Little People Wheelies Disney/Pixar Cars Mack Hauler & Lightning McQueen
Mar 12, 2015	109-0518648-9110662	HQ-SYW9-JUKU	Refund	Amazon fees	Referral Fee on Item Price	$5.83		American Girl Isabelle - Isabelle's Performance Set - American Girl of 2014
Mar 12, 2015	109-0518648-9110662	HQ-SYW9-JUKU	Refund	Amazon fees	Refund Administration Fee	$-1.17		American Girl Isabelle - Isabelle's Performance Set - American Girl of 2014
Mar 12, 2015	109-0518648-9110662	HQ-SYW9-JUKU	Refund	Product charges		$-38.88	1	American Girl Isabelle - Isabelle's Performance Set - American Girl of 2014
Mar 11, 2015	109-1216179-3541864		Refund	Other	Other concession	$-15.34		
Mar 11, 2015	002-2758164-5004254	JCP-100314-1000-FIGUREPACK.LMERMAID	Refund	Amazon fees	Referral Fee on Item Price	$3.44		Disney Princess Exclusive Little Mermaid Figure Set - 7 pc Ariel Figurine Playset
Mar 11, 2015	002-2758164-5004254	JCP-100314-1000-FIGUREPACK.LMERMAID	Refund	Amazon fees	Refund Administration Fee	$-0.69		Disney Princess Exclusive Little Mermaid Figure Set - 7 pc Ariel Figurine Playset
Mar 11, 2015	002-2758164-5004254	JCP-100314-1000-FIGUREPACK.LMERMAID	Refund	Product charges		$-22.94	1	Disney Princess Exclusive Little Mermaid Figure Set - 7 pc Ariel Figurine Playset
Mar 10, 2015	102-1075284-1361063	JS-X973-ZMJA	Refund	Amazon fees	Referral Fee on Item Price	$5.04		WWE Superstar Entrance Championship Belt
Mar 10, 2015	102-1075284-1361063	JS-X973-ZMJA	Refund	Amazon fees	Refund Administration Fee	$-1.01		WWE Superstar Entrance Championship Belt
Mar 10, 2015	102-1075284-1361063	JS-X973-ZMJA	Refund	Product charges		$-33.57	1	WWE Superstar Entrance Championship Belt
Mar 10, 2015	002-4875118-6861844	KM-072714-325-SW.ABIRDS.BOUNTY.HUNTER	Refund	Amazon fees	Referral Fee on Item Price	$3.71		Angry Birds Star Wars Telepods Bounty Hunters Playset
Mar 10, 2015	002-4875118-6861844	KM-072714-325-SW.ABIRDS.BOUNTY.HUNTER	Refund	Amazon fees	Refund Administration Fee	$-0.74		Angry Birds Star Wars Telepods Bounty Hunters Playset
Mar 10, 2015	002-4875118-6861844	KM-072714-325-SW.ABIRDS.BOUNTY.HUNTER	Refund	Product charges		$-24.76	1	Angry Birds Star Wars Telepods Bounty Hunters Playset
Mar 9, 2015	109-6011054-5921846		Refund	Other	Other concession	$-10.00		
Mar 8, 2015	110-0913680-4197015	8H-U39X-CKNL	Refund	Amazon fees	Referral Fee on Item Price	$0.52		dreamGEAR Xbox One USB Hub
Mar 8, 2015	110-0913680-4197015	8H-U39X-CKNL	Refund	Amazon fees	Refund Administration Fee	$-0.10		dreamGEAR Xbox One USB Hub
Mar 8, 2015	110-0913680-4197015	8H-U39X-CKNL	Refund	Product charges		$-3.47	1	dreamGEAR Xbox One USB Hub
Mar 5, 2015	112-8786949-6604231	58-99MA-DGPG	Refund	Amazon fees	Referral Fee on Item Price	$1.35		Star Wars Table Cover (each)
Mar 5, 2015	112-8786949-6604231	58-99MA-DGPG	Refund	Amazon fees	Refund Administration Fee	$-0.27		Star Wars Table Cover (each)
Mar 5, 2015	112-8786949-6604231	58-99MA-DGPG	Refund	Product charges		$-8.99	1	Star Wars Table Cover (each)
Mar 4, 2015	108-4463700-7630639	TRU-073114-100-XPLODERZ.AMMO.6000	Refund	Amazon fees	Referral Fee on Item Price	$1.26		Ammo Pack - 6000 Rounds
Mar 4, 2015	108-4463700-7630639	TRU-073114-100-XPLODERZ.AMMO.6000	Refund	Amazon fees	Refund Administration Fee	$-0.25		Ammo Pack - 6000 Rounds
Mar 4, 2015	108-4463700-7630639	TRU-073114-100-XPLODERZ.AMMO.6000	Refund	Amazon fees	Shipping Chargeback	$3.29		Ammo Pack - 6000 Rounds
Mar 4, 2015	108-4463700-7630639	TRU-073114-100-XPLODERZ.AMMO.6000	Refund	Product charges		$-8.41	1	Ammo Pack - 6000 Rounds
Mar 4, 2015	108-4463700-7630639	TRU-073114-100-XPLODERZ.AMMO.6000	Refund	Other	Shipping	$-3.29		Ammo Pack - 6000 Rounds
Mar 2, 2015	104-2620021-5471427	OLL-093014-3999-OWLPHABETCRIBSET	Refund	Amazon fees	Referral Fee on Item Price	$10.46		Owlphabet 4 Piece Crib Bedding Set Color: Pink
Mar 2, 2015	104-2620021-5471427	OLL-093014-3999-OWLPHABETCRIBSET	Refund	Amazon fees	Refund Administration Fee	$-2.09		Owlphabet 4 Piece Crib Bedding Set Color: Pink
Mar 2, 2015	104-2620021-5471427	OLL-093014-3999-OWLPHABETCRIBSET	Refund	Product charges		$-69.74	1	Owlphabet 4 Piece Crib Bedding Set Color: Pink
Feb 27, 2015	104-4608141-3198619	1Z-R7PR-E9X2	Refund	Amazon fees	Referral Fee on Item Price	$5.26		Discovery Kids 72pc Build & Play Construction Fort
Feb 27, 2015	104-4608141-3198619	1Z-R7PR-E9X2	Refund	Amazon fees	Refund Administration Fee	$-1.05		Discovery Kids 72pc Build & Play Construction Fort
Feb 27, 2015	104-4608141-3198619	1Z-R7PR-E9X2	Refund	Product charges		$-35.06	1	Discovery Kids 72pc Build & Play Construction Fort
Feb 27, 2015	104-4608141-3198619	1Z-R7PR-E9X2	Refund	Promo rebates	Shipping	$5.94		Discovery Kids 72pc Build & Play Construction Fort
Feb 27, 2015	104-4608141-3198619	1Z-R7PR-E9X2	Refund	Other	Restocking fee	$7.01		Discovery Kids 72pc Build & Play Construction Fort
Feb 27, 2015	104-4608141-3198619	1Z-R7PR-E9X2	Refund	Other	Shipping	$-5.94		Discovery Kids 72pc Build & Play Construction Fort
Feb 24, 2015	110-6235835-7473849		Refund	Other	Other concession	$-11.25		
Feb 24, 2015	112-5160283-3674605		Refund	Other	Other concession	$-15.89		
Feb 23, 2015	106-1432179-0823444	41-UPFM-U3SU	Refund	Amazon fees	Referral Fee on Item Price	$1.50		IQ Fit
Feb 23, 2015	106-1432179-0823444	41-UPFM-U3SU	Refund	Amazon fees	Refund Administration Fee	$-0.30		IQ Fit
Feb 23, 2015	106-1432179-0823444	41-UPFM-U3SU	Refund	Product charges		$-9.99	1	IQ Fit
Feb 23, 2015	112-5160283-3674605		Refund	Other	Other concession	$-27.44		
Feb 18, 2015	108-1680365-0808243	L-TGT-041317-1299-FROZEN.SPARKLE.ANNA	Refund	Amazon fees	Referral Fee on Item Price	$3.71		Disney Frozen Sparkle Anna of Arendelle Doll
Feb 18, 2015	108-1680365-0808243	L-TGT-041317-1299-FROZEN.SPARKLE.ANNA	Refund	Amazon fees	Refund Administration Fee	$-0.74		Disney Frozen Sparkle Anna of Arendelle Doll
Feb 18, 2015	108-1680365-0808243	L-TGT-041317-1299-FROZEN.SPARKLE.ANNA	Refund	Amazon fees	Shipping Chargeback	$13.08		Disney Frozen Sparkle Anna of Arendelle Doll
Feb 18, 2015	108-1680365-0808243	L-TGT-041317-1299-FROZEN.SPARKLE.ANNA	Refund	Product charges		$-24.72	1	Disney Frozen Sparkle Anna of Arendelle Doll
